payment_id,customer_id,razorpay_payment_id,razorpay_order_id,amount,currency,method,status,captured,bank,wallet,error_code,error_description,error_source,error_step,error_reason,amount_refunded,refund_status,razorpay_created_at,created_at,updated_at
PAY_000769,CUST_000769,pay_demo_000769,order_demo_000769,49900,INR,upi,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000770,CUST_000770,pay_demo_000770,order_demo_000770,999900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000771,CUST_000771,pay_demo_000771,order_demo_000771,249900,INR,upi,FAILED,false,HDFC,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000772,CUST_000772,pay_demo_000772,order_demo_000772,249900,INR,upi,FAILED,false,SBI,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000773,CUST_000773,pay_demo_000773,order_demo_000773,99900,INR,netbanking,FAILED,false,ICICI,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000774,CUST_000774,pay_demo_000774,order_demo_000774,99900,INR,wallet,FAILED,false,,wallet,UNKNOWN_ERROR,Unknown payment failure,gateway,payment_processing,unknown,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000775,CUST_000775,pay_demo_000775,order_demo_000775,299900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000776,CUST_000776,pay_demo_000776,order_demo_000776,2499900,INR,card,FAILED,false,,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000777,CUST_000777,pay_demo_000777,order_demo_000777,249900,INR,card,FAILED,false,SBI,,,,,,customer_abandoned,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000778,CUST_000778,pay_demo_000778,order_demo_000778,1499900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000779,CUST_000779,pay_demo_000779,order_demo_000779,99900,INR,netbanking,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000780,CUST_000780,pay_demo_000780,order_demo_000780,199900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000781,CUST_000781,pay_demo_000781,order_demo_000781,99900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000782,CUST_000782,pay_demo_000782,order_demo_000782,199900,INR,upi,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000783,CUST_000783,pay_demo_000783,order_demo_000783,1499900,INR,wallet,FAILED,false,,wallet,,,,,customer_abandoned,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000784,CUST_000784,pay_demo_000784,order_demo_000784,249900,INR,netbanking,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000785,CUST_000785,pay_demo_000785,order_demo_000785,149900,INR,netbanking,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000786,CUST_000786,pay_demo_000786,order_demo_000786,199900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000787,CUST_000787,pay_demo_000787,order_demo_000787,2499900,INR,card,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000788,CUST_000788,pay_demo_000788,order_demo_000788,1499900,INR,card,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000789,CUST_000789,pay_demo_000789,order_demo_000789,2499900,INR,card,FAILED,false,SBI,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000790,CUST_000790,pay_demo_000790,order_demo_000790,99900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000791,CUST_000791,pay_demo_000791,order_demo_000791,99900,INR,upi,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000792,CUST_000792,pay_demo_000792,order_demo_000792,99900,INR,upi,FAILED,false,KOTAK,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000793,CUST_000793,pay_demo_000793,order_demo_000793,249900,INR,netbanking,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000794,CUST_000794,pay_demo_000794,order_demo_000794,499900,INR,upi,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000795,CUST_000795,pay_demo_000795,order_demo_000795,999900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000796,CUST_000796,pay_demo_000796,order_demo_000796,399900,INR,card,FAILED,false,,,UNKNOWN_ERROR,Unknown payment failure,gateway,payment_processing,unknown,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000797,CUST_000797,pay_demo_000797,order_demo_000797,2499900,INR,wallet,FAILED,false,,wallet,UNKNOWN_ERROR,Unknown payment failure,gateway,payment_processing,unknown,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000798,CUST_000798,pay_demo_000798,order_demo_000798,999900,INR,card,FAILED,false,HDFC,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000799,CUST_000799,pay_demo_000799,order_demo_000799,49900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000800,CUST_000800,pay_demo_000800,order_demo_000800,1499900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000801,CUST_000801,pay_demo_000801,order_demo_000801,1499900,INR,netbanking,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000802,CUST_000802,pay_demo_000802,order_demo_000802,399900,INR,card,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000803,CUST_000803,pay_demo_000803,order_demo_000803,249900,INR,card,FAILED,false,ICICI,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000804,CUST_000804,pay_demo_000804,order_demo_000804,999900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000805,CUST_000805,pay_demo_000805,order_demo_000805,99900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000806,CUST_000806,pay_demo_000806,order_demo_000806,79900,INR,upi,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000807,CUST_000807,pay_demo_000807,order_demo_000807,999900,INR,netbanking,FAILED,false,AXIS,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000808,CUST_000808,pay_demo_000808,order_demo_000808,999900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000809,CUST_000809,pay_demo_000809,order_demo_000809,149900,INR,upi,FAILED,false,AXIS,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000810,CUST_000810,pay_demo_000810,order_demo_000810,149900,INR,wallet,FAILED,false,,wallet,UNKNOWN_ERROR,Unknown payment failure,gateway,payment_processing,unknown,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000811,CUST_000811,pay_demo_000811,order_demo_000811,249900,INR,card,FAILED,false,AXIS,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000812,CUST_000812,pay_demo_000812,order_demo_000812,99900,INR,netbanking,FAILED,false,ICICI,,,,,,customer_abandoned,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000813,CUST_000813,pay_demo_000813,order_demo_000813,49900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000814,CUST_000814,pay_demo_000814,order_demo_000814,2499900,INR,netbanking,FAILED,false,,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000815,CUST_000815,pay_demo_000815,order_demo_000815,99900,INR,netbanking,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000816,CUST_000816,pay_demo_000816,order_demo_000816,999900,INR,upi,FAILED,false,ICICI,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000817,CUST_000817,pay_demo_000817,order_demo_000817,599900,INR,upi,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000818,CUST_000818,pay_demo_000818,order_demo_000818,49900,INR,upi,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000819,CUST_000819,pay_demo_000819,order_demo_000819,199900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000820,CUST_000820,pay_demo_000820,order_demo_000820,99900,INR,card,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000821,CUST_000821,pay_demo_000821,order_demo_000821,399900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000822,CUST_000822,pay_demo_000822,order_demo_000822,399900,INR,card,FAILED,false,HDFC,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000823,CUST_000823,pay_demo_000823,order_demo_000823,2499900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000824,CUST_000824,pay_demo_000824,order_demo_000824,249900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000825,CUST_000825,pay_demo_000825,order_demo_000825,2499900,INR,upi,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000826,CUST_000826,pay_demo_000826,order_demo_000826,79900,INR,upi,FAILED,false,AXIS,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000827,CUST_000827,pay_demo_000827,order_demo_000827,199900,INR,card,FAILED,false,AXIS,,,,,,customer_abandoned,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000828,CUST_000828,pay_demo_000828,order_demo_000828,249900,INR,netbanking,FAILED,false,AXIS,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000829,CUST_000829,pay_demo_000829,order_demo_000829,249900,INR,upi,FAILED,false,HDFC,,,,,,customer_abandoned,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000830,CUST_000830,pay_demo_000830,order_demo_000830,2499900,INR,netbanking,FAILED,false,KOTAK,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000831,CUST_000831,pay_demo_000831,order_demo_000831,2499900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000832,CUST_000832,pay_demo_000832,order_demo_000832,299900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000833,CUST_000833,pay_demo_000833,order_demo_000833,2499900,INR,netbanking,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000834,CUST_000834,pay_demo_000834,order_demo_000834,999900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000835,CUST_000835,pay_demo_000835,order_demo_000835,399900,INR,card,FAILED,false,KOTAK,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000836,CUST_000836,pay_demo_000836,order_demo_000836,99900,INR,netbanking,FAILED,false,KOTAK,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000837,CUST_000837,pay_demo_000837,order_demo_000837,249900,INR,netbanking,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000838,CUST_000838,pay_demo_000838,order_demo_000838,999900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000839,CUST_000839,pay_demo_000839,order_demo_000839,999900,INR,card,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000840,CUST_000840,pay_demo_000840,order_demo_000840,299900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000841,CUST_000841,pay_demo_000841,order_demo_000841,79900,INR,card,FAILED,false,KOTAK,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000842,CUST_000842,pay_demo_000842,order_demo_000842,99900,INR,upi,FAILED,false,,,,,,,customer_abandoned,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000843,CUST_000843,pay_demo_000843,order_demo_000843,49900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000844,CUST_000844,pay_demo_000844,order_demo_000844,2499900,INR,upi,FAILED,false,HDFC,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000845,CUST_000845,pay_demo_000845,order_demo_000845,249900,INR,netbanking,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000846,CUST_000846,pay_demo_000846,order_demo_000846,299900,INR,card,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000847,CUST_000847,pay_demo_000847,order_demo_000847,299900,INR,upi,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000848,CUST_000848,pay_demo_000848,order_demo_000848,199900,INR,netbanking,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000849,CUST_000849,pay_demo_000849,order_demo_000849,49900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000850,CUST_000850,pay_demo_000850,order_demo_000850,49900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000851,CUST_000851,pay_demo_000851,order_demo_000851,249900,INR,netbanking,FAILED,false,KOTAK,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000852,CUST_000852,pay_demo_000852,order_demo_000852,149900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000853,CUST_000853,pay_demo_000853,order_demo_000853,99900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000854,CUST_000854,pay_demo_000854,order_demo_000854,599900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000855,CUST_000855,pay_demo_000855,order_demo_000855,299900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000856,CUST_000856,pay_demo_000856,order_demo_000856,149900,INR,netbanking,FAILED,false,ICICI,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000857,CUST_000857,pay_demo_000857,order_demo_000857,399900,INR,upi,FAILED,false,HDFC,,,,,,customer_abandoned,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000858,CUST_000858,pay_demo_000858,order_demo_000858,1499900,INR,upi,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000859,CUST_000859,pay_demo_000859,order_demo_000859,2499900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000860,CUST_000860,pay_demo_000860,order_demo_000860,499900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000861,CUST_000861,pay_demo_000861,order_demo_000861,999900,INR,upi,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000862,CUST_000862,pay_demo_000862,order_demo_000862,199900,INR,upi,FAILED,false,KOTAK,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000863,CUST_000863,pay_demo_000863,order_demo_000863,599900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000864,CUST_000864,pay_demo_000864,order_demo_000864,1499900,INR,wallet,FAILED,false,,wallet,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
